,text,label,label_name,text_clean,sentiment,prediction
338,..THEY'RE NOT BAD PER SE. I JUST PREFER THE QUAKER OATS VARIETY PAK FRUIT BARS BETTER 4 ONE SIMPLE REASON. THE CRUST OR COOKIE PORTION OF THESE BARS HAVE A GRITTY GRAINY TEXTURE THAT CRUMBLE + MAKE A MESS. THE QUAKER OATS VARIETY HAVE A TEXTURE MORE CLOSELY RESEMBLING THE SMOOTH OUTER LAYER OF FIG NEWTONS. ITS JUST A PREFERENCE THING ON MY PART. ,6,cerealbar,..THEY'RE NOT BAD PER SE. I JUST PREFER THE QUAKER OATS VARIETY PAK FRUIT BARS BETTER 4 ONE SIMPLE REASON. THE CRUST OR COOKIE PORTION OF THESE BARS HAVE A GRITTY GRAINY TEXTURE THAT CRUMBLE + MAKE A MESS. THE QUAKER OATS VARIETY HAVE A TEXTURE MORE CLOSELY RESEMBLING THE SMOOTH OUTER LAYER OF FIG NEWTONS. ITS JUST A PREFERENCE THING ON MY PART.,..THEY'RE NOT BAD PER SE. I JUST PREFER THE QUAKER OATS VARIETY PAK FRUIT BARS BETTER 4 ONE SIMPLE REASON. THE CRUST OR COOKIE PORTION OF THESE BARS HAVE A GRITTY GRAINY TEXTURE THAT CRUMBLE + MAKE A MESS. THE QUAKER OATS VARIETY HAVE A TEXTURE MORE CLOSELY RESEMBLING THE SMOOTH OUTER LAYER OF FIG NEWTONS. ITS JUST A PREFERENCE THING ON MY PART.,6
339,"when i was a boy growing up in Dirtyjunk, Oklahoma I used to fantasize about fruit filled bars to shove into your mouth hole.  My wet nurse used to beat me with pool noodles and scream ""get away from me. i don't know you. why are you covered in jelly?""  well, today is the day.  a day that will forever be recorded in the epic that is the history of me. kellogg, you came into my life like gypsy buttermilk and never shook my hand, but i forgive you. never look directly into the center of the nutri or it will certainly swallow your soul. ",6,cerealbar,"boy growing Dirtyjunk, Oklahoma I used fantasize fruit filled bars shove mouth hole. My wet nurse used beat pool noodles scream ""get away me. know you. covered jelly?"" well, today day. day forever recorded epic history me. kellogg, came life like gypsy buttermilk never shook hand, forgive you. never look directly center nutri certainly swallow soul.","boy growing Dirtyjunk, Oklahoma I used fantasize fruit filled bars shove mouth hole. My wet nurse used beat pool noodles scream ""get away me. know you. covered jelly?"" well, today day. day forever recorded epic history me. kellogg, came life like gypsy buttermilk never shook hand, forgive you. never look directly center nutri certainly swallow soul.",6
340,"These are great, my kids love them and so do I! I got them on sale here for about $ 13 with free prime shipping! Great Deal! Also they were fresh and within expiration ",6,cerealbar,"These great, kids love I! I got sale $ 13 free prime shipping! Great Deal! Also fresh within expiration","These great, kids love I! I got sale $ 13 free prime shipping! Great Deal! Also fresh within expiration",6
341,I love these things. And I love getting a big box so that I don't have to spend $1 for each one in the vending machine at work. Good stuff. ,6,cerealbar,I love things. And I love getting big box I spend $1 one vending machine work. Good stuff.,I love things. And I love getting big box I spend $1 one vending machine work. Good stuff.,6
342,I loved the delivery response which was quick and my family and I enjoyed them. It was nice not having to run out to the store. ,6,cerealbar,I loved delivery response quick family I enjoyed them. It nice run store.,I loved delivery response quick family I enjoyed them. It nice run store.,6
343,"I was happy to find a variety pack of the Nutri Grain bars.  These make a great quick breakfast or mid-afternoon snack when you're in a hurry.  I like the apple cinnamon flavor and the blueberry are pretty good too, but no one seems to be fond of the strawberry ones.  Out of a 48 count box, most of the strawberry ones are still sitting here untouched. ",6,cerealbar,"I happy find variety pack Nutri Grain bars. These make great quick breakfast mid-afternoon snack hurry. I like apple cinnamon flavor blueberry pretty good too, one seems fond strawberry ones. Out 48 count box, strawberry ones still sitting untouched.","I happy find variety pack Nutri Grain bars. These make great quick breakfast mid-afternoon snack hurry. I like apple cinnamon flavor blueberry pretty good too, one seems fond strawberry ones. Out 48 count box, strawberry ones still sitting untouched.",6
344,I hope that Kelloggs stops trying to save $.01 cent by using High Fructose instead of sugar and gets out of bed with the US Corn Industry. ,6,cerealbar,I hope Kelloggs stops trying save $.01 cent using High Fructose instead sugar gets bed US Corn Industry.,I hope Kelloggs stops trying save $.01 cent using High Fructose instead sugar gets bed US Corn Industry.,6
345,"Do not bother buying this product. It is processed food. The definition of unhealthiness, it does not fill you up at all. It makes you feel sick after wards. America does not need to be any fatter than it already is, so please go to the grocery store and buy something healthy for your kids. ",6,cerealbar,"Do bother buying product. It processed food. The definition unhealthiness, fill all. It makes feel sick wards. America need fatter already is, please go grocery store buy something healthy kids.","Do bother buying product. It processed food. The definition unhealthiness, fill all. It makes feel sick wards. America need fatter already is, please go grocery store buy something healthy kids.",6
346,"These bars were soft and not too sweet.  The blackberry center actually tasted like blackberries and not that fake, super sweet, not-real-fruit taste.  The graham crust compliments the blackberries.  The wrappers keep the bars moist so they travel well.  They are small but filling and a great snack or part of a breakfast at just 110 calories each.  I will buy these again. ",6,cerealbar,"These bars soft sweet. The blackberry center actually tasted like blackberries fake, super sweet, not-real-fruit taste. The graham crust compliments blackberries. The wrappers keep bars moist travel well. They small filling great snack part breakfast 110 calories each. I buy again.","These bars soft sweet. The blackberry center actually tasted like blackberries fake, super sweet, not-real-fruit taste. The graham crust compliments blackberries. The wrappers keep bars moist travel well. They small filling great snack part breakfast 110 calories each. I buy again.",6
347,"These bars are GREAT!  Very tasty. No high fructose corn syrup.  I bought them for my toddler-age sons, both of whom really liked similar bars from Gerber and NutriGrain.  I was really shocked and disappointed to learn that those bars had high fructose corn syrup, though. (Seriously? A bar specifically for BABIES has HFCS?!)  So I opted for these.  They LOVE them, and so do I.  But I get them for 2.79/box locally. Even the most expensive grocery store around has them for 3.29/box.  I'm all for convenience, but we go through way too many boxes of these for it to be worth paying an extra fifty cents or a dollar (or more - price seems to vary by flavor here) more per box. ",6,cerealbar,"These bars GREAT! Very tasty. No high fructose corn syrup. I bought toddler-age sons, really liked similar bars Gerber NutriGrain. I really shocked disappointed learn bars high fructose corn syrup, though. (Seriously? A bar specifically BABIES HFCS?!) So I opted these. They LOVE them, I. But I get 2.79/box locally. Even expensive grocery store around 3.29/box. I'm convenience, go way many boxes worth paying extra fifty cents dollar (or - price seems vary flavor here) per box.","These bars GREAT! Very tasty. No high fructose corn syrup. I bought toddler-age sons, really liked similar bars Gerber NutriGrain. I really shocked disappointed learn bars high fructose corn syrup, though. (Seriously? A bar specifically BABIES HFCS?!) So I opted these. They LOVE them, I. But I get 2.79/box locally. Even expensive grocery store around 3.29/box. I'm convenience, go way many boxes worth paying extra fifty cents dollar (or - price seems vary flavor here) per box.",6
348,I love Kashi products.  I eat one of these every day.  The only complaint I have is with Amazon's price of this product and food products in general.  You can get this at local stores (you know the Red and the Blue one) for less than 3 dollars a box. ,6,cerealbar,I love Kashi products. I eat one every day. The complaint I Amazon's price product food products general. You get local stores (you know Red Blue one) less 3 dollars box.,I love Kashi products. I eat one every day. The complaint I Amazon's price product food products general. You get local stores (you know Red Blue one) less 3 dollars box.,6
349,"I am not always sold on Kashi products because some just taste a little too healthy for me (even though I do like to eat healthy).  This bar is delicious however.  It is comparable to nutri grain bars but is actually good for you.  The blackberry center is so good, yum. ",6,cerealbar,"I always sold Kashi products taste little healthy (even though I like eat healthy). This bar delicious however. It comparable nutri grain bars actually good you. The blackberry center good, yum.","I always sold Kashi products taste little healthy (even though I like eat healthy). This bar delicious however. It comparable nutri grain bars actually good you. The blackberry center good, yum.",6
350,"I just got 4 (24 per case) cases of it and all I can say is....BUY IT! Nice boost, great taste, AWESOME Company! They care about their customers! Hansens....You guy's are AWESOME!!!!! ",7,energy_drink,"I got 4 (24 per case) cases I say is....BUY IT! Nice boost, great taste, AWESOME Company! They care customers! Hansens....You guy's AWESOME!!!!!","I got 4 (24 per case) cases I say is....BUY IT! Nice boost, great taste, AWESOME Company! They care customers! Hansens....You guy's AWESOME!!!!!",7
351,"I have horrible luck...everything that I like is either discontinued from the store, is no longer available for purchase, or they just stop making whatever it is I like. My boyfriend recommened I try and order my favorite energy drink (Hansen's Energy Pro) online...and holy cow I could!! The previous week, Whole Foods (the only store I could find this product) told me they discontinued it (along with the cereal I liked) and I was disappointed. But, come to find out I could order this through Amazon!!! I placed the order and within a day or two recieved half of my shipment!! It was a really good ordering experience and I get to enjoy my favorite energy drinks everyday!! Thank God For The Internet! I would recommend this enery drink to anyone who loves a great tasting Hansen product. ",7,energy_drink,"I horrible luck...everything I like either discontinued store, longer available purchase, stop making whatever I like. My boyfriend recommened I try order favorite energy drink (Hansen's Energy Pro) online...and holy cow I could!! The previous week, Whole Foods (the store I could find product) told discontinued (along cereal I liked) I disappointed. But, come find I could order Amazon!!! I placed order within day two recieved half shipment!! It really good ordering experience I get enjoy favorite energy drinks everyday!! Thank God For The Internet! I would recommend enery drink anyone loves great tasting Hansen product.","I horrible luck...everything I like either discontinued store, longer available purchase, stop making whatever I like. My boyfriend recommened I try order favorite energy drink (Hansen's Energy Pro) online...and holy cow I could!! The previous week, Whole Foods (the store I could find product) told discontinued (along cereal I liked) I disappointed. But, come find I could order Amazon!!! I placed order within day two recieved half shipment!! It really good ordering experience I get enjoy favorite energy drinks everyday!! Thank God For The Internet! I would recommend enery drink anyone loves great tasting Hansen product.",7
352,"THIS IS THE BEST TASTING ENERGY DRINK ON EARTH, AND THE HARDEST TO FIND!!  THANK GOD AMAZON HAS IT, I CANT LIVE WITHOUT AT LEAST 2 A DAY, MY WHOLE BEING HAS AWAKENED WI DRINK IT, MONSTER, RED BULL, AND ALL THE OTHER NASTY DRINKS OUT THERE DOESNT DESERVE TO BE MENTIONED IN THE SAME BREATH AS THIS!! SO IF YOU WANT THE GOOD STUFF THAT WILL GIVE YOU REAL ENERGY, THIS IS IT, IF YOU  WANT THE CELEBRITY NASTY TASTING DRINK OF CHOICE TRY RED BULL OR MONSTER!! ",7,energy_drink,"THIS IS THE BEST TASTING ENERGY DRINK ON EARTH, AND THE HARDEST TO FIND!! THANK GOD AMAZON HAS IT, I CANT LIVE WITHOUT AT LEAST 2 A DAY, MY WHOLE BEING HAS AWAKENED WI DRINK IT, MONSTER, RED BULL, AND ALL THE OTHER NASTY DRINKS OUT THERE DOESNT DESERVE TO BE MENTIONED IN THE SAME BREATH AS THIS!! SO IF YOU WANT THE GOOD STUFF THAT WILL GIVE YOU REAL ENERGY, THIS IS IT, IF YOU WANT THE CELEBRITY NASTY TASTING DRINK OF CHOICE TRY RED BULL OR MONSTER!!","THIS IS THE BEST TASTING ENERGY DRINK ON EARTH, AND THE HARDEST TO FIND!! THANK GOD AMAZON HAS IT, I CANT LIVE WITHOUT AT LEAST 2 A DAY, MY WHOLE BEING HAS AWAKENED WI DRINK IT, MONSTER, RED BULL, AND ALL THE OTHER NASTY DRINKS OUT THERE DOESNT DESERVE TO BE MENTIONED IN THE SAME BREATH AS THIS!! SO IF YOU WANT THE GOOD STUFF THAT WILL GIVE YOU REAL ENERGY, THIS IS IT, IF YOU WANT THE CELEBRITY NASTY TASTING DRINK OF CHOICE TRY RED BULL OR MONSTER!!",7
353,"This energy drink is extremely hard to find.I called Hansen's to find it. It is made in small amounts at a time with great ingredients, natural.It's the only energy drink my husband and I drink. It's pricey but worth it. ",7,energy_drink,"This energy drink extremely hard find.I called Hansen's find it. It made small amounts time great ingredients, natural.It's energy drink husband I drink. It's pricey worth it.","This energy drink extremely hard find.I called Hansen's find it. It made small amounts time great ingredients, natural.It's energy drink husband I drink. It's pricey worth it.",7
354,"Used to drink it then all of the local stores stopped carrying it so I assumed they stopped making it, glad I stumbled upon it on Amazon.  Great price too.  I wish Hansen's would bring back Energade, that drink was great. ",7,energy_drink,"Used drink local stores stopped carrying I assumed stopped making it, glad I stumbled upon Amazon. Great price too. I wish Hansen's would bring back Energade, drink great.","Used drink local stores stopped carrying I assumed stopped making it, glad I stumbled upon Amazon. Great price too. I wish Hansen's would bring back Energade, drink great.",7
355,"Personally, I couldn't feel an immediate jolt, but, it taste good and i think it does give me sustained energy. I have 2 boys 9 and 11,  I let them have half a can each and they haven't had a negative reaction. ",7,energy_drink,"Personally, I feel immediate jolt, but, taste good think give sustained energy. I 2 boys 9 11, I let half negative reaction.","Personally, I feel immediate jolt, but, taste good think give sustained energy. I 2 boys 9 11, I let half negative reaction.",7
356,It is good. Don't get the jittery feeling like with other energy drinks. I mix mine with ice for a slush or fruit juice and it works well. ,7,energy_drink,It good. Don't get jittery feeling like energy drinks. I mix mine ice slush fruit juice works well.,It good. Don't get jittery feeling like energy drinks. I mix mine ice slush fruit juice works well.,7
357,this is the greatest natural energy drink its light in flvor delcious....the price could be better dont have four more words...HOw stupid ,7,energy_drink,greatest natural energy drink light flvor delcious....the price could better dont four words...HOw stupid,greatest natural energy drink light flvor delcious....the price could better dont four words...HOw stupid,7
358,"Ordered this for my Husband back in June and he said they were all flat.  It taste as if the cans had been opened and left in the frig.  We are going to try one more time, maybe we just got a bad batch.  Will come back and let you know.  I don't know how long they stay in the warehouse, we'll see. ",7,energy_drink,"Ordered Husband back June said flat. It taste cans opened left frig. We going try one time, maybe got bad batch. Will come back let know. I know long stay warehouse, we'll see.","Ordered Husband back June said flat. It taste cans opened left frig. We going try one time, maybe got bad batch. Will come back let know. I know long stay warehouse, we'll see.",7
359,I have used this product for years and have been very happy drinking it.  I have recommended it to friends and family. It was available in a couple of local stores but unable to find it now so I am very pleased to purchase it through Amazon. ,7,energy_drink,I used product years happy drinking it. I recommended friends family. It available couple local stores unable find I pleased purchase Amazon.,I used product years happy drinking it. I recommended friends family. It available couple local stores unable find I pleased purchase Amazon.,7
360,"This is the perfect energy drink: it's not too sweet,it's not too sour or taste like medicine and best of all it's 8 oz ( instead of having to force down a 12-16 oz energy drink. It really is the best tasting drink out there. ",7,energy_drink,"This perfect energy drink: sweet,it's sour taste like medicine best 8 oz ( instead force 12-16 oz energy drink. It really best tasting drink there.","This perfect energy drink: sweet,it's sour taste like medicine best 8 oz ( instead force 12-16 oz energy drink. It really best tasting drink there.",7
361,"my 2 cents- this drink gets my creative juices going and not at all bad on the wallet. Overall hansen's is a great product and once again they nailed on it-offering us ""health freaks"" an alternative soda. I hope they keep ENERGY PRO in production! ",7,energy_drink,"2 cents- drink gets creative juices going bad wallet. Overall hansen's great product nailed it-offering us ""health freaks"" alternative soda. I hope keep ENERGY PRO production!","2 cents- drink gets creative juices going bad wallet. Overall hansen's great product nailed it-offering us ""health freaks"" alternative soda. I hope keep ENERGY PRO production!",7
362,"Hansen's is a company that makes all natural products, so I'm more inclined to lean toward their products than others on the market anyway.  However, this drink is great no matter who makes it.  It doesn't have all the other additives in other drinks, and doesn't leave you shaky like other energy drinks. It's the only energy drink I will use, and this is the cheapest way to get it! ",7,energy_drink,"Hansen's company makes natural products, I'm inclined lean toward products others market anyway. However, drink great matter makes it. It additives drinks, leave shaky like energy drinks. It's energy drink I use, cheapest way get it!","Hansen's company makes natural products, I'm inclined lean toward products others market anyway. However, drink great matter makes it. It additives drinks, leave shaky like energy drinks. It's energy drink I use, cheapest way get it!",7
363,"I thought I would give this drink a shot after reading so many positive reviews for it on here. It wasn't bad, but I guess I was just expecting something a bit...more? It tastes a little better than most energy drinks, but also seems to provide a little less energy. Not great, not bad, just average. ",7,energy_drink,"I thought I would give drink shot reading many positive reviews here. It bad, I guess I expecting something bit...more? It tastes little better energy drinks, also seems provide little less energy. Not great, bad, average.","I thought I would give drink shot reading many positive reviews here. It bad, I guess I expecting something bit...more? It tastes little better energy drinks, also seems provide little less energy. Not great, bad, average.",7
364,I did not like product. made me sick. I have tried other energy products and this one was not to good. I had to throw away the other cans. ,7,energy_drink,I like product. made sick. I tried energy products one good. I throw away cans.,I like product. made sick. I tried energy products one good. I throw away cans.,7
365,"Not only is the taste great, but this drink does not make me feel edgy after drinking it. And I don't get a &#34;caffeine hangover&#34; after drinking it. Also, it always ships fast and in good packaging. ",7,energy_drink,"Not taste great, drink make feel edgy drinking it. And I get &#34;caffeine hangover&#34; drinking it. Also, always ships fast good packaging.","Not taste great, drink make feel edgy drinking it. And I get &#34;caffeine hangover&#34; drinking it. Also, always ships fast good packaging.",7
366,"I like the taste of this product but it is not natural like it claims to be. The caffeine is synthetic and does not come from natural sources. It is also full of sugar. 33 grams per can. If you want a cheaper version of red bull, this might be for you. But if you are looking for NATURAL energy, this is definitely not your choice. ",7,energy_drink,"I like taste product natural like claims be. The caffeine synthetic come natural sources. It also full sugar. 33 grams per can. If want cheaper version red bull, might you. But looking NATURAL energy, definitely choice.","I like taste product natural like claims be. The caffeine synthetic come natural sources. It also full sugar. 33 grams per can. If want cheaper version red bull, might you. But looking NATURAL energy, definitely choice.",7
367,"best energy drink flavor, since they stopped making Rumba juice...pain to get it tho..not available in any stores these days ",7,energy_drink,"best energy drink flavor, since stopped making Rumba juice...pain get tho..not available stores days","best energy drink flavor, since stopped making Rumba juice...pain get tho..not available stores days",7
368,Great tasting alternative to coffee ... I'm not a monster I'm just a runner .. This drink suits me just fine ,7,energy_drink,Great tasting alternative coffee ... I'm monster I'm runner .. This drink suits fine,Great tasting alternative coffee ... I'm monster I'm runner .. This drink suits fine,7
369,"I decided to buy this product based on Hanson's reputation for quality natural beverages. I was hoping for a healthier alternative to the numerous products of dubious quality available in the local stores.  Unfortunately, the second ingrediant in this drink is sugar, and it tastes like it, too. Somewhere in the neighborhood of Mountain Dew if memory serves me correctly. If you like super sweet drinks and don't mind high doses of refined sugar, you probably won't have a problem with this product. It does give an energy boost (though it took two cans), but it has the expected rapid sugar crash when it wears off. If you drink Monster, Red Bull etc., Hanson's won't be a step down, but for those looking for an energy boost without the crap and the side effects, I recommend <a href=""http://www.amazon.com/gp/product/B001N0TPVQ/ref=cm_cr_asin_lnk/177-7330441-7954855"">SAMBAZON Organic Amazon Energy Drink, 12 Ounce Cans (Pack of 24)</a>. Quality results and ingredients are worth the price. ",7,energy_drink,"I decided buy product based Hanson's reputation quality natural beverages. I hoping healthier alternative numerous products dubious quality available local stores. Unfortunately, second ingrediant drink sugar, tastes like it, too. Somewhere neighborhood Mountain Dew memory serves correctly. If like super sweet drinks mind high doses refined sugar, probably problem product. It give energy boost (though took two cans), expected rapid sugar crash wears off. If drink Monster, Red Bull etc., Hanson's step down, looking energy boost without crap side effects, I recommend <a href=""http://www.amazon.com/gp/product/B001N0TPVQ/ref=cm_cr_asin_lnk/177-7330441-7954855"">SAMBAZON Organic Amazon Energy Drink, 12 Ounce Cans (Pack 24)</a>. Quality results ingredients worth price.","I decided buy product based Hanson's reputation quality natural beverages. I hoping healthier alternative numerous products dubious quality available local stores. Unfortunately, second ingrediant drink sugar, tastes like it, too. Somewhere neighborhood Mountain Dew memory serves correctly. If like super sweet drinks mind high doses refined sugar, probably problem product. It give energy boost (though took two cans), expected rapid sugar crash wears off. If drink Monster, Red Bull etc., Hanson's step down, looking energy boost without crap side effects, I recommend <a href=""http://www.amazon.com/gp/product/B001N0TPVQ/ref=cm_cr_asin_lnk/177-7330441-7954855"">SAMBAZON Organic Amazon Energy Drink, 12 Ounce Cans (Pack 24)</a>. Quality results ingredients worth price.",7
370,"Taste was fine, and I did feel somewhat more energized, but not the quite the feeling I get with Red Bull....wonder if it's mostly psychological at this point anyway....would buy again though ",7,energy_drink,"Taste fine, I feel somewhat energized, quite feeling I get Red Bull....wonder mostly psychological point anyway....would buy though","Taste fine, I feel somewhat energized, quite feeling I get Red Bull....wonder mostly psychological point anyway....would buy though",7
371,"It has become my coffee in the morning, so happy to find it on line as no stores in my area sell it! ",7,energy_drink,"It become coffee morning, happy find line stores area sell it!","It become coffee morning, happy find line stores area sell it!",7
372,"I like the citrus flavor. The crisp flavor, not so sweet, makes a wonderful drink. Just the right size. A great way to start your day. ",7,energy_drink,"I like citrus flavor. The crisp flavor, sweet, makes wonderful drink. Just right size. A great way start day.","I like citrus flavor. The crisp flavor, sweet, makes wonderful drink. Just right size. A great way start day.",7
373,I love this product and it is very hard to find.  Thank goodness Amazon is handling it.  It is easy to order and comes speedy ,7,energy_drink,I love product hard find. Thank goodness Amazon handling it. It easy order comes speedy,I love product hard find. Thank goodness Amazon handling it. It easy order comes speedy,7
374,"I was hooked on PRO-ENERGY studying all night for midterms for Electrical Engineering and have not been able to stop drinking them! They are slowly vanishing from shelves and Amazon is about the only place left to get them. Has a citrus tast that is enjoyable, unlike any of the other energy or Monster drinks that taste like cough syrup ",7,energy_drink,"I hooked PRO-ENERGY studying night midterms Electrical Engineering able stop drinking them! They slowly vanishing shelves Amazon place left get them. Has citrus tast enjoyable, unlike energy Monster drinks taste like cough syrup","I hooked PRO-ENERGY studying night midterms Electrical Engineering able stop drinking them! They slowly vanishing shelves Amazon place left get them. Has citrus tast enjoyable, unlike energy Monster drinks taste like cough syrup",7
375,"Might not have as much caffeine or wake up power, but this stuff is delicious.  It's very refreshing. Highly recommend. ",7,energy_drink,"Might much caffeine wake power, stuff delicious. It's refreshing. Highly recommend.","Might much caffeine wake power, stuff delicious. It's refreshing. Highly recommend.",7
376,Great stuff! We love it! Great taste and awesome energy! Tremendous drink that all will enjoy. Love the taste and the energy it provides! ,7,energy_drink,Great stuff! We love it! Great taste awesome energy! Tremendous drink enjoy. Love taste energy provides!,Great stuff! We love it! Great taste awesome energy! Tremendous drink enjoy. Love taste energy provides!,7
377,"This product wakes me up right away.  Not all energy drinks do that for me (I've fallen asleep to brands like 5 hour energy and Amp, before).  I think it is the Ginkgo Biloba in addition to the normal energy drink products that is doing the trick.  This is a great deal for the price. ",7,energy_drink,"This product wakes right away. Not energy drinks (I've fallen asleep brands like 5 hour energy Amp, before). I think Ginkgo Biloba addition normal energy drink products trick. This great deal price.","This product wakes right away. Not energy drinks (I've fallen asleep brands like 5 hour energy Amp, before). I think Ginkgo Biloba addition normal energy drink products trick. This great deal price.",7
378,I like to hide one of these halfway down a long hiking trail preferably in a cold stream.  Then on the way up I grab it and enjoy a boost and treat.  I really like the flavor of these also. ,7,energy_drink,I like hide one halfway long hiking trail preferably cold stream. Then way I grab enjoy boost treat. I really like flavor also.,I like hide one halfway long hiking trail preferably cold stream. Then way I grab enjoy boost treat. I really like flavor also.,7
379,"Hansen's is the best tasting energy drink ever'(in my opinion). It also has the most vitamins as far as i can tell. I have not seen any others with more than just B vitamins. Everybody that leaves a positive review has tried it before ordering it on Amazon. It is no surprise that the number one complaint is lack of availability. But if you try it and dont like it please dont leave a bad review or low star rating based only on opinion. Hansen's has lower carbonation, lower caffeine, and lower sugar. It is the taste that has everybody hooked on it. Just because you dont like the taste, there is no need to say negative things when it is not a quality control issue. Also in my experience any problems with packaging is the handling from delivery guys flying over railroad tracks or tossing stuff around. I highly recommend ordering this from amazon ",7,energy_drink,"Hansen's best tasting energy drink ever'(in opinion). It also vitamins far tell. I seen others B vitamins. Everybody leaves positive review tried ordering Amazon. It surprise number one complaint lack availability. But try dont like please dont leave bad review low star rating based opinion. Hansen's lower carbonation, lower caffeine, lower sugar. It taste everybody hooked it. Just dont like taste, need say negative things quality control issue. Also experience problems packaging handling delivery guys flying railroad tracks tossing stuff around. I highly recommend ordering amazon","Hansen's best tasting energy drink ever'(in opinion). It also vitamins far tell. I seen others B vitamins. Everybody leaves positive review tried ordering Amazon. It surprise number one complaint lack availability. But try dont like please dont leave bad review low star rating based opinion. Hansen's lower carbonation, lower caffeine, lower sugar. It taste everybody hooked it. Just dont like taste, need say negative things quality control issue. Also experience problems packaging handling delivery guys flying railroad tracks tossing stuff around. I highly recommend ordering amazon",7
380,"single serving size, great taste, just the right energy boost. I'll probably use as long as Hansen continues to make it ",7,energy_drink,"single serving size, great taste, right energy boost. I'll probably use long Hansen continues make","single serving size, great taste, right energy boost. I'll probably use long Hansen continues make",7
381,"Great tasting energy drink that delivers more than just a jittery feeling.  Very clean feeling to it.  If you're looking for the ultimate boost, this may not be it.  It is a great tasting energy drink that delivers a clean energy without all the jitters and/or nervous energy. ",7,energy_drink,"Great tasting energy drink delivers jittery feeling. Very clean feeling it. If looking ultimate boost, may it. It great tasting energy drink delivers clean energy without jitters and/or nervous energy.","Great tasting energy drink delivers jittery feeling. Very clean feeling it. If looking ultimate boost, may it. It great tasting energy drink delivers clean energy without jitters and/or nervous energy.",7
382,"I send Hansen's Energy Pro to my son who is in the Army; wherever he is.  I have sent it to Iraq, Afghanistan, and currently to Hawaii.  It is his favorite and it is the least I can do for him. ",7,energy_drink,"I send Hansen's Energy Pro son Army; wherever is. I sent Iraq, Afghanistan, currently Hawaii. It favorite least I him.","I send Hansen's Energy Pro son Army; wherever is. I sent Iraq, Afghanistan, currently Hawaii. It favorite least I him.",7
383,had it in local &#34;Sam's&#34; .. got discontinued :(  found it in local health food store .. way to expensive there. easy to get it on line and good/Sam's price or lower ;) ,7,energy_drink,local &#34;Sam's&#34; .. got discontinued :( found local health food store .. way expensive there. easy get line good/Sam's price lower ;),local &#34;Sam's&#34; .. got discontinued :( found local health food store .. way expensive there. easy get line good/Sam's price lower ;),7
384,"Pleasant flavor, doesn't make you jittery, no weird additives. Best tasting of all similar products, by far. Hard to find in stores, sometimes at Sam's Club but inconsistent & haven't seen for a while from that source. ",7,energy_drink,"Pleasant flavor, make jittery, weird additives. Best tasting similar products, far. Hard find stores, sometimes Sam's Club inconsistent & seen source.","Pleasant flavor, make jittery, weird additives. Best tasting similar products, far. Hard find stores, sometimes Sam's Club inconsistent & seen source.",7
385,"Hansen's Energy Pro has exceptional flavor, the size is just right, it boosts up your energy level, your tiredness is gone and you feel fresh and invigorated. It also has B vitamins. We love it. ",7,energy_drink,"Hansen's Energy Pro exceptional flavor, size right, boosts energy level, tiredness gone feel fresh invigorated. It also B vitamins. We love it.","Hansen's Energy Pro exceptional flavor, size right, boosts energy level, tiredness gone feel fresh invigorated. It also B vitamins. We love it.",7
386,"I use this as a mixer with my favorite tequila. It is very refreshing, even by itself. Used to get it at Whole Foods Store. But now I can't find it any where.I will be ordering more. ",7,energy_drink,"I use mixer favorite tequila. It refreshing, even itself. Used get Whole Foods Store. But I can't find where.I ordering more.","I use mixer favorite tequila. It refreshing, even itself. Used get Whole Foods Store. But I can't find where.I ordering more.",7
387,"Best energy drink on the market. It's a lime flavor (like Amp). Very smooth (unlike Amp), until you have too many, which you shouldn't do. ",7,energy_drink,"Best energy drink market. It's lime flavor (like Amp). Very smooth (unlike Amp), many, do.","Best energy drink market. It's lime flavor (like Amp). Very smooth (unlike Amp), many, do.",7
388,"By far the best energy drink on the market.  May not be as strong as some of the others on the market, but it does not make you nervous, or give you that fast rush.  It seems to just wake you up enough to give you a positive clear mind for work.  I love this product.  I wish it was easier to find in stores. ",7,energy_drink,"By far best energy drink market. May strong others market, make nervous, give fast rush. It seems wake enough give positive clear mind work. I love product. I wish easier find stores.","By far best energy drink market. May strong others market, make nervous, give fast rush. It seems wake enough give positive clear mind work. I love product. I wish easier find stores.",7
389,"Since their inception, Hansen's all natural sodas have been the standard by which all other sodas are judged.  The energy version is quite the same:  similar to other energy drinks but with natural ingredients, all in perfect balance.  No jittery rush, no sudden crash. ",7,energy_drink,"Since inception, Hansen's natural sodas standard sodas judged. The energy version quite same: similar energy drinks natural ingredients, perfect balance. No jittery rush, sudden crash.","Since inception, Hansen's natural sodas standard sodas judged. The energy version quite same: similar energy drinks natural ingredients, perfect balance. No jittery rush, sudden crash.",7
390,My husband and I both love these energy drinks.  They are fairly light and have a citrus flavor that we both like without tasting like you are drinking syrup.  I wish they weren't so hard to find!  We have to have them shipped to us and can really only find them on Amazon now. ,7,energy_drink,My husband I love energy drinks. They fairly light citrus flavor like without tasting like drinking syrup. I wish hard find! We shipped us really find Amazon now.,My husband I love energy drinks. They fairly light citrus flavor like without tasting like drinking syrup. I wish hard find! We shipped us really find Amazon now.,7
