text,label,label_name
"single serving size, great taste, just the right energy boost. I'll probably use as long as Hansen continues to make it ",7,energy_drink
"Great tasting energy drink that delivers more than just a jittery feeling.  Very clean feeling to it.  If you're looking for the ultimate boost, this may not be it.  It is a great tasting energy drink that delivers a clean energy without all the jitters and/or nervous energy. ",7,energy_drink
"I send Hansen's Energy Pro to my son who is in the Army; wherever he is.  I have sent it to Iraq, Afghanistan, and currently to Hawaii.  It is his favorite and it is the least I can do for him. ",7,energy_drink
had it in local &#34;Sam's&#34; .. got discontinued :(  found it in local health food store .. way to expensive there. easy to get it on line and good/Sam's price or lower ;) ,7,energy_drink
"Pleasant flavor, doesn't make you jittery, no weird additives. Best tasting of all similar products, by far. Hard to find in stores, sometimes at Sam's Club but inconsistent & haven't seen for a while from that source. ",7,energy_drink
"Hansen's Energy Pro has exceptional flavor, the size is just right, it boosts up your energy level, your tiredness is gone and you feel fresh and invigorated. It also has B vitamins. We love it. ",7,energy_drink
"I use this as a mixer with my favorite tequila. It is very refreshing, even by itself. Used to get it at Whole Foods Store. But now I can't find it any where.I will be ordering more. ",7,energy_drink
"Best energy drink on the market. It's a lime flavor (like Amp). Very smooth (unlike Amp), until you have too many, which you shouldn't do. ",7,energy_drink
"By far the best energy drink on the market.  May not be as strong as some of the others on the market, but it does not make you nervous, or give you that fast rush.  It seems to just wake you up enough to give you a positive clear mind for work.  I love this product.  I wish it was easier to find in stores. ",7,energy_drink
"Since their inception, Hansen's all natural sodas have been the standard by which all other sodas are judged.  The energy version is quite the same:  similar to other energy drinks but with natural ingredients, all in perfect balance.  No jittery rush, no sudden crash. ",7,energy_drink
My husband and I both love these energy drinks.  They are fairly light and have a citrus flavor that we both like without tasting like you are drinking syrup.  I wish they weren't so hard to find!  We have to have them shipped to us and can really only find them on Amazon now. ,7,energy_drink
"I love this product!  It has a clean fruity taste.  Like all energy drinks however, it should be served very cold.  I am so glad that Amazon offers it for sale since I can't find it in any local stores.  Thanks Amazon! ",7,energy_drink
These are smoother than red bull and my favorite. Citrus with a twang. DONT BUY THESE I WANT THEM ALL FOR ME ,7,energy_drink
"Love the energy it gives me, just wish the company  what make it easier to find and buy in stores . ",7,energy_drink
"I have been using this product for ten years. It was my alternative to coffee in the morning. I would purchase a 36 count case at smart and final for around 28.00. Now you cant find it locally. I even live in the same city as the factory, so I called and the rep said that they are still selling it to the stores and I should ask the manangers to order it for me, which I have done several times at several stores. It never comes in on the truck. Hansen is flooded with calls complaining that it is no longer available locally. The rep said that she is going to talk to the owner and call me back after their March meeting. We will see what happens. I was willing to drive to the factory 20 mins from me but they would not sell it to me. Hmmm was it part of the contract with amazon to pull it from the local stores so we would have to buy it online for a higher price? I noticed that now they offer a subscription to have it delivered on a monthly basis! One sec let me take a sip of this 5 hr energy drink...ahhhh okay. So like I was saying this kinda sounds like a exclusive distribution contract with amazon to me. ",7,energy_drink
"Took a chance on this product after reading all the positive reviews.  I'm not really a fan of this product.  It was effective in terms of providing energy, but the taste wasn't quite right.  Since most energy drinks have similar ingredients, I think the problem might be too much Ginseng and/or Ginkgo Biloba or maybe something with the citrus aftertaste.  I will try something else next time since there are so many other energy drink choices out there. ",7,energy_drink
"For me this is the best energy drink ever.  Doesn't have the jolt of some of the others, it just gives that nice boost that I need sometimes, especially before a workout.  Only draw back is I have to order it so that I have it all the time.  The outlets I used to purchase this from (Sam's Club, Smart & Final) don't consistently carry it.  I hope Amazon keeps it available. ",7,energy_drink
"I love this energy drink! As usual, Hansens does an excellent job at making a natural product. Other energy drinks give me a headache from the high amount of caffeine, but this drink gives me the right amount of energy with no headaches or other side effects. Love it! ",7,energy_drink
"I decided to give Hansen's Energy Pro (sold at the local 7-Eleven) a try, because it was a dollar cheaper than Red Bull. Wow, what an amazing difference. First, it tastes way better than Red Bull. Secondly, it gives you sustained energy for hours with no crash and burn like other energy drinks. The only problem drinking Hansen's is sometimes forgetting it's 7 pm or after, because at 3 a.m. I'm still wide awake and full of energy. Whatever Hansen's did, their scientists came up with a formula that beats other energy drinks hands down, including Sobe and many others. And do not be fooled by the cheaper price. Hansen's Energy Pro is the best energy drink on the market, like you've drank some magic elixir that transforms you from being lifeless to full of life. The energy boost lasts many hours at an even level, void of rapid heart beat or fidgety nerves. I have experienced no side effects other than feeling great. So, stellar job Hansen's. ",7,energy_drink
The old packaging contained cinnamon applesauce with only two ingredients: apples and cinnamon.  The new packages now contain apple concentrate and apple juice concentrate.  This means more sugar in your product.  The flavor is blander and sweeter.  I liked the old cinnamon apple sauce a lot better.  It had a nice appley flavor and was healthier. ,8,fruit
"The concept is great. My concern is how sugary they are. ""No sugar added""- true....sorta. They use concentrated apples which is effectively adding sugar, just not the heavily processed variety.<br /><br />At just over 3oz, each pouch has 12.3g of sugar. Granted that's not a whole lot, but I've been seeing more and more of this type of thing pop up. They tout it as no-sugar-added but they'll stir in a ton of concentrated pear or grape juice which is loaded with sugar! Fructose or glucose, it's all the same in your bloodstream.<br /><br />We've been giving our daughter unsweetened applesauce and now tasting this stuff it's dramatically more sweet. If you don't want your children to have sugar/get used to sugary tasting foods, then this is not the applesauce for you.<br /><br />Otherwise, the product is fantastic. I'd just like to see a more natural tasting version. ",8,fruit
"Food and drinks in pouches are life savers!!! The apple sauce taste as good, if not better than those in jars. Huge advantages are that they fit nicely into back packs, no spoon requirement, one had eating action, and a great quick snack. If they can put more stuff into travel pack like this, I would eat and drink everything from pouches. One complaint is the packaging. They waste way too much packing material for the bulk box. It's 4 pouches inside a card board box, then 12 of those boxes in another box. I don't plan of selling these goodies so I can do without the extra packaging. Go cheap on the extra cardboard and pass the savings on to the customers. ",8,fruit
"My 14 yr. old daughter has taken a GoGo Squeez with her lunch every day since August when she decided at almost 300 lbs. it was time to slim down. To date, she has lost 69 lbs.!!!!! I am VERY PROUD of her and if this product helps make her journey a little easier, it will always be in my pantry. We originally bought it in Costco but they don't carry it anymore. I was very happy when I found it on Amazon1 ",8,fruit
"My Kids, 7 and 8yo's love this product and I do too for all the reasons stated below but I feel I must warn other parents about what happened this past weekend...I know that the product has a warning label that the cap is a choking hazard but I thought that for a 7 and 8yo that may not really not apply...Boy was I wrong...I had to perform the Heimlich on my 8yo who got the cap stuck in her throat...if it weren't the quick action of my 7yo who came running and screaming to me ...things may not have turned out OK.  I just want everyone to be mindful when giving these snacks to their children...even older ones. Please stress to your children to only put food into their mouths.  I believe that my two girls , as shaken up as they were, have learned a very valuable life lesson. ",8,fruit
"My family has been using this product for years in France. If you're a kid and you're French, you've tried this product and you've loved it. My daughter and I used to go visit and we would bring some back in our suitcases every time. I'm so glad that we're now able to find it here too! Amazon's got the best price out there. GoGoSqueeZ are hard to find and to be able to buy them in bulk is great because they go fast (especially when we end up sharing them with all of her little friends!) It really is the perfect snack! ",8,fruit
"I love these!  My two year old son takes them in his lunch to mother's day out.  I had been buying the Plum, Revolution and Ellas babyfood in the pouches so that he could have a fruit or vegetable in his lunch that he could feed himself without making a mess for his teachers to clean up.  I decided to give these a try because they are much less expensive.  They are definitely worth it!  Purchased in bulk they end up being about $.70 each compared to the $1 plus for the other brands I had been purchasing.  My son loves them and doesn't make any mess AT ALL!  I even trust him to eat them in the car on roadtrips.  The only reason I did not give five stars is that I wish they were a little larger serving and would love to purchase a bulk variety pack.  We have 48 of one flavor! ",8,fruit
"I was searching for easy, quick, no-mess snacks for my busy lifestyle. Despite the fact that these are promoted for kids, they are very convenient snacks for adults, too! No spoon, no spill, no drip! And they are YUMMY! ",8,fruit
Great product. Ideal for taking to school or in the car. I'm glad Amazon is offering this product at a competitive price. ,8,fruit
"These came up under a search for organic applesauce, however they are not organic. Apples and peaches are both on the dirty dozen list (produce with the highest pesticide residue rates) and should not be eaten unless they are organic.  We tried to return them, but found that they were not returnable. We were very disappointed. ",8,fruit
"My kids loved these, but unfortunately after nearly a year of buying them I have to stop.  Why?  As other users stated, the ingredients changed for the worse (now including concentrates) and the worst part is that $25.xx used to get you a 48 pack using s&s, now it is $29.xx and it is no longer worth it to buy online. ",8,fruit
My kids absolutely love these and will choose them over many other sugary options.  They are very simple to take around and do not promote a mess.  My only issue is they do not have a large amount of nutional value - I would expect more fiber and vitamins from these.<br /><br />But they are certainly better than the normal choices kids have for snacks. ,8,fruit
This is a wonderful product.  My kids loved having them in their lunches.  Healthy and tastes great.  What more could you ask for?  Expiration date was months away (always a plus).  Pricing was excellent. ,8,fruit
"My two kids love these and want to eat them non-stop. They would pick this over any ""unhealthy"" snack anytime!  They are great for sports activities, travel, home, when they are under the weather, whenever! ",8,fruit
"My children liked applesauce ok before receiving these.  I don't know if it's because of the packaging, but they LOVE applesauce now.  I find myself drinking/eating one of these every now and then as well.  The applesauce is delicious and as stated pretty much mess free.  My 22 month old squeezed more out than necessary once, now he has the hang of it.  I would definitely recommend these for applesauce on the go or for anytime!<a href=""http://www.amazon.com/gp/product/B002E0S4UW/ref=cm_cr_asin_lnk/191-5644608-7338254"">GoGo Squeez appleapple, Applesauce on the Go, 3.2-Ounce Pouches (Pack of 48)</a> ",8,fruit
"I buy these because I have two children who have severe inability to process/digest certain sugars and proteins. The appleapple, applebanana, and applecinnamon packets were the perfect solution for snacks and on-the-go. I was furious when I discovered that not only was the package new, but there were new ingredients in the applesauce. Neither of my son's can eat these now without having pretty severe reactions. I am so disappointed and am no longer a consumer of this product. Back to the drawing board to find a product that my children can eat. ",8,fruit
"I love this product normally.  When I purchase it in a store, I normally have 6 months to a year before the applesauce expires.  I just got 48 pouches from Amazon and it expires in 40 days.  What a waste! ",8,fruit
I'm 14 and I absolutely LOVE these! They are perfect for after school snacks. They are also great for being no-mess. ,8,fruit
"When these got big and hit the shelves, my 2 girls had both grown out of baby food so I didn't notice these.  Not Until my father had handed it to my hungry daughter one day.  It came out of no where so I had no idea why a grown man would have what I thought was baby food in his car.  You see he had got a sample in a food market one day so he had the sample handy in his car one day when his sugar levels dropped.  Being diabetic he needed something fast.  He liked the convenience of these so much he now keeps them handy all the time. My father is a boss to a lot of people and I worry that with the hours he must spend managing so many people, it is a struggle for him to balance ones blood sugar level right once work projects reach their 11th hour.  When he had first figured out he was diabetic, he would occational need to go to the ER because he could get it under control.  Usualy due to working too much combined with not eating enough.  So these things don't just keep the grandkids happy, but help keep him out of the hospital.  For people as busy as my father with diabetes, products as convenet like these are true life savers. ",8,fruit
The GoGo Squeez is a great between meals snack for kids.  My son has an issue when he needs something small to eat and what a great snack.  He tends to have less illness affects if he has one of these between meals.  It helps keep him going. ,8,fruit
"My 6 y/o,  4 y/o, and 18 month old all love these. They are perfect for school lunches and when on the go.  We get them at Costco which is MUCH cheaper. $7.59 for 16.  It's only the plain apple flavor though which is why I am online searching for other flavors.  My kids are fine with the plain apple though. ",8,fruit
"I love these for when I jog long distances - instead of using the gels; it's got the re-closable top and I like the taste.  Well, I actually like the apple WAY better than the apple/banana.  Also, I keep a box in the car and at work... it's a quick easy and CONVENIENT snack... so I don't have to worry about being tempted in going to a drive thru when I'm hungry.  I'm betting kiddies would like it - as it's similar to a sippy box ;) ",8,fruit
The product itself is yummy and my 14 month old seems to enjoy it but I sliced my finger when I reached into the box to grab one. The corner was not rounded properly and is pretty sharp. Make sure you check yours before giving it to the kid. I rounded all of mine with a pair of scissors. I'll post a picture. ,8,fruit
"Oh how many times did my kids spill their container of applesauce while struggling to remove the lid all my themselves!!! Those days are over!<br />My only problem with these pouches is that I have to hide them, my husband has been eating them non stop.<br />:) ",8,fruit
"This product is so convenient and delicious that I carry them everywhere we go.  When my grandson is over he does not head to the candy dish on the table he wants to have an ""apple squeezer"" as he calls it.  When he leaves he always asks to take another along.  We use these to take along on road trips too, no mess, no fuss just twist off the cap and consume.  Buying by the case is the way to go and the apple-cinnamon is our favorite but we do like all the flavors. ",8,fruit
GoGo Squeez applesauce on the Go are by far the best tasting ones available.  We like the apple peach and apple apple.  We haven't tried the apple strawberry but I'm sure it would be yummy too.  They aren't just for kids and are a great on-the-go snack.  Would highly recommend them! ,8,fruit
"What took so long to come up with this?  These are great.  I buy them regularly in all flavors.  It's nice to throw a healthy snack in the bag and not have to worry about breaking jars or dirty spoons.  I eat them, my six year old takes them in his lunch, and my two year old eats them too.  Amazon's price is the best I've found.  This is my family's favorite flavor.  Seriously, we eat these every day. ",8,fruit
My kids go through these at an alarming pace.  Buying them at the grocery store would break the bank but Amazon makes it affordable.  Use the auto deliver to get it even cheaper. ,8,fruit
I am happy to see no mess from this frequent healthy snack. Easy to pack for school or for in the car. No need to remember the spoon. ,8,fruit
"Our 3 y/o daughter loves these things. Better than snacking on fruit snacks or chips. Also, better price than you find in the stores. ",8,fruit
"My daughter loves these and it's an easy way to make sure she gets some fruit in her packed lunch (and it's actually eaten).  They are also a great item to throw in the diaper bag for my 23 month old just in case we are out and about and he needs a snack.  If you get the auto-renew shipment option, you can't beat the price! ",8,fruit
I'm a junior in high school and I absolutely love these. They are so yummy and healthy. They're great when I'm in a hurry and want something quick to eat. Over the summer I do chores for over an hour before breakfast and these are great to keep me from getting super between the time I wake up and the time I get to eat. I would recommend these to anyone. ,8,fruit
"this is an awesome product, but made in france where the screw top is not regulated to meet American safety standards. it is small enough to swallow. so take caution. I order but will not pass the top to my toddler. these are perfect when traveling and taste good. can get at some whole foods markets. ",8,fruit
"I've found the GoGo Squeez applesauce pouches to be a really useful tool for a diabetic! Toss a couple in your gym bag or just in your purse as you dash out the door and feel safe knowing that if you experience hypoglycemia (low blood sugar), you have a portable, efficient, pre-measured tool in your daily diabetic arsenal. Each pouch has roughly 12gms of carbohydrates (as per nutrition information the mfgr sent me) and is usually enough to do the trick for me without ""over-treating"". Doesn't need refrigeration, no mess in your purse or gym bag and yummy, too. If you *must* treat a low blood glucose, it may as well be with something you enjoy and that is wholesome, real food, I say! ",8,fruit
"We recently discovered these in the appleapple (at Costco) and decided to take a chance on the applepeach thanks to the lower price and another reviewer here mentioning they liked both of those flavors. These taste much better than a store brand we tried. Without actually having both around at once, my kids say they think the peach and apple taste about the same. I actually think the peach is more tart, and I'm going to get the 48 pack of appleapple next time. Having tried apple-strawberry and apple-banana in the store brand, I'm not going to risk those flavors in a 48-pack, even though I'm sure GoGo SqueeZ would taste a least a little better. One of my kids hated the strawberry and neither really liked the banana (although I think I would personally like the GoGo banana).<br /><br />These are super-convenient and the kids grab them first for their lunches and healthy snacks. I would give them 5 stars if they were just a little bigger. They seem to be gone before you know it. They are 3.2 oz and applesauce cups are 4 oz. My kids never take the cups though, because they don't want to hassle with the spoon and mess. The only thing I would warn people about with these is that everyone I've seen try them baulks a little at first--maybe it's the getting used to drinking your applesauce thing. Kids and adults, both seem to need to give it another try after first thinking they don't really like it. Now my kids love it and I find myself grabbing them frequently too.<br /><br />Should you buy the 48-pack if you've never tried it? I asked myself if I could handle eating them all myself if the kids wouldn't (my answer was yes), so I think that's a good way to decide. You could also always donate them, although they're a little pricey for that. I think you should start with the appleapple first if you've never tried any (assuming you and your kids do like applesauce). ",8,fruit
"The kids LOVE these. 100% natural, no sugars added.<br /><br />Purchasing in bulk with the Subscribe&Save has helped us save money.<br /><br />Super convenient for travel or for parties- leaves very little mess.<br /><br />My biggest issue is the waste. I feel guilty for purchasing/promoting a product that leaves behind so much trash. We don't usually buy products individually packaged such as juice boxes, 100 calorie snack packs, etc.<br />But these are just so dang convenient. I apologize to Mother Earth.<br /><br /> Wish there was some way for the bags to be recycled or composted. ",8,fruit
"We actually got our first package of these at Costco (multi-flavor pack) but had not seen them there again.  I was pleased to find them online here!  Both of the kids thought they were good and even I, who normally cannot stand applesauce, would eat it.  Not sure if it is the apples and the way this particular applesauce is made or if it may be the packaging, but as long as we keep eating it, who cares! ",8,fruit
"great healthy product for my kids.  they love it, and it's nice and easy that even toddlers can manage it by themselves. ",8,fruit
"The ids love these.  We take them everywhere.  I grab one and throw it in my purse when we are out and about for a neat, clean snack for the kiddos. ",8,fruit
"This is a great product, but it came with all the pouches in a black plastic bag in the box, not in the boxes shown in the picture. At least one broke and got applesauce all over the other pouches. ",8,fruit
This is a great way to send in applesauce.  Something changed with the new package however.  My daughter actually said &#34;where's the real GOGO squeeze - this tastes funny&#34; ,8,fruit
"I keep these in the car for the days when we don't have time for breakfast.  I keep them in the diaper bag for emergency snacks.  I keep them in my purse for the same reasons, but for me.  Tasty, quick, easy, and the pouches don't spring a leak when abused in the bottom of your bag. ",8,fruit
"This was the only decently priced individually packed applesauce product I could find.  It also tastes good.  My granddaughter loves them and takes them to school in her lunchbox.  I tasted the appleberry and the apple peach and found them both tasty.  It saves me a lot of time when packing her lunches, which I am always grateful for. ",8,fruit
"Ordered these on Amazon, a lot cheaper than in the stores.  My kids love these and I like giving them something more healthy then other snack options.  Also easily portable. ",8,fruit
my son love it i order pack of 68 good buy then walmart is 9 buck for 6<br /> even my big kids used<br /> defility  good thing for alll ages ,8,fruit
"Mornings in our house can be a frantic time. Packing lunches, breakfast, etc. Having these pouches sure does make it easy to get a little bit of fruit in my daughter's (10) lunch, but I wouldn't recommend it for kids bigger/older. It's just not enough and it's too expensive for what you get. The applesauce inside isn't bad, but it's definitely not Mott's chunky. And depending on your child, a lot of applesauce is wasted because they don't squeeze it all out of the pouch. The cap can be tough for some younger kids to open too. But the idea has merit and for those who want a little (keyword: little) applesauce with their lunch or snack, this is easy to bring along. ",8,fruit
"There doesn't seem to be much applesauce in these so my 2 year old goes through 2-3 at a time, making this a not so cheap snack since there are 4 per pack.  He loves the flavor and they are great on-the-go snacks.  They are also good at squirting at things....walls, floors, furniture, dogs.  Not so easy to clean when dry. ",8,fruit
"I am not diurnal. Seriously, when you suggest to me that I do anything before 11am, I will look at you funny. But I have a corporate job now, which starts very early and requires me to get up even earlier to give time for the caffeine to kick in. And the idea of eating actual food at that point is frankly sort of disturbing.<br /><br />You know how they say that eating an apple is supposed to wake you up better than drinking a cup of coffee? I never believed it until I bought some of these on sale at walmart. I wake up in the morning and chug down one of my &#34;apple sauce juice boxes&#34; and feel like a human being rather than the walking dead 60% faster. And although they do contain some concentrated juice, they have a lot more natural ingredients than a lot of the processed meal bars and such I feel up to eating at the crack of dawn. And yes, I seriously feel an energy boost after eating them, although I can't promise that it's not psychological.<br /><br />I've tried the Apple Berry and the Mango. I liked both but the Mango is an acquired taste, I think because no one else I know liked it. These have 60 calories, fit in your purse, natural ingredients, and take about a minute to eat. In short, they should not just be dismissed as part of the diaper bag kit, you should grab some today and keep them for when you need a quick fruit induced sugar rush. ",8,fruit
I bought it for $2/box ($24 for 12 boxes) which is cheaper than the walmart near me.  Started out buying it for my 2 yr old but now my husband and I toss one in our lunchboxes too.  Simple ingredients with no added garbage. ,8,fruit
These have been a favorite in our house for quite some time so I was really excited to see the Subscribe and Save option on Amazon. Now we never run out and we're actually saving money versus buying them in the grocery store! ,8,fruit
"I did not believe that there could be a zero calorie, soy free , gluten free noodle that actually tastes good. But I believe now thanks to Miracle Noodle. For those of you that have already made the switch from regular pasta to wheat pasta; your next switch will be to Miracle Noodles. I was amazed to find that unlike some pastas/noodles this product absorbs flavor and cooks quickly. I have prepared these in stir fries with such things as olive oil, pasta sauces, and chicken broth. All of my meals have come out great and the best part is that they leave you feeling full. The second best part is that you do not feel guilty later for having eaten a noodle. I have tried all of the Miracle Noodle products and am still deciding which one is my favorite. Obviously I am a big fan and think others will quickly become one too. ",9,pasta
"these aren't as bad as the fettucini noodles. Again, no flavor making them versatile and easy to put in many dishes. The texture is still rubbery and chewy, but they aren't as thick as the fettucini so for myself they are more tolerable. They do in fact fill you up quickly! ",9,pasta
"This product is supposed to help you manage your weight loss by allowing you to eat ""noodles"" without the carbs and calories in real pasta. The idea is that it fills you up with zero calories because it is made only from plant fiber. I was excited about the idea and didn't mind paying over $2.00 a bag since it's cheaper on Amazon than on the company website. When the noodles got here I followed the cooking directions and seasoned them using my favorite sauce. Then I took the first big bite. This was a mistake! The noodles have a slimey, rubbery texture that kind of pops when you bite into it. All I could imagine was that this is what eating worms must feel like. I managed to choke down the first bite and tried one more time just to be sure, but I just couldn't finish another bite. I was so disappointed. I guess maybe it's my fault for expecting these ""noodles"" to taste like real pasta. Now I have the other 5 bags just sitting in my pantry. I won't be buying these again. ",9,pasta
"If something sounds too good to be true, it is. These Miracle Noodles (should be called Nasty Noodles) are exactly that. Although the fishy smells washes off with proper rinsing and boiling the texture of the noodles is nauseating. I was literally gagging as I tried to swallow them. When you chew them they break a part like some odd watery substance. I tried the noodles twice, two different ways (once stir-fried and the other in a soup) and both times I was absolutely repulsed by their texture. I ended up throwing the remaining 3 packs in the garbage. Miracle Noodles may have no calories, but they also have no place in my mouth. They were disgusting and I caution you all! Plus, you can find them in your local grocery store for much cheaper (they are called shirataki noodles) ",9,pasta
"I gave these noodles a try and although they are not the tastiest they still get the job done.  I am amazed at the nutrition label.  Calories?  Zero.  Total Fat?  None.  Cholestrol?  Absolutely not.  No sugars, no protein, no guilt.  I have been trying to lose weight for quite some time with different diets and these noodles are getting the job done.  They do have a scent when open but that goes away once you rinse under cold water as the cooking instructions states.  I wouldn't recommend eating these noodles by itself.  Instead, add to a pasta sauce, a salad dressing or soup and it'll taste fine.  They absorb the sauce very well.  Perhaps the best thing about them is they make you feel full after eating just one 7oz package. ",9,pasta
"If you want a noodle without the guilt, well, this ain't it.  Better to limit your ""real"" noodle intake and enjoy it than suffer with this.  I've tried Tofu Shirataki Noodles from the local health food store which are a bit better, but nothing replaces the real thing.  These are rubbery, no flavor really, and don't digest well.  Save your shekels. ",9,pasta
"I'm sorry but I gotta go with the ""nasty"" crowd here.  The smell, oye...the look, well they kind of look like little intestines...the texture, pure rubber and sort of give you the feeling of biting thru stringy grissle.  Cudos to the folks who can do them, I wish I could but there are some things I can't even do for zero calories. ",9,pasta
These things were nasty!  I understood they have no flavor of their own but absorb the flavor of whatever you put them in.  That was not the issue.  The texture was so weird I could not eat them.  Rubbery doesn't even beging to describe them....  I tried several different ways to make them and nothing was any good. ,9,pasta
"After reading about Shirataki noodles I knew I had to try it. Turns out this is just like the noodles I ate in sukiyaki while growing up. Throw these noodles in any stir-fry or soups, really great. I see some people don't like the taste but it really has no taste. It takes on the flavors of whatever is surrounding it. It can be used as a substitute for rice noodle or soba for those of you are into Asian cooking. Great service from this vendor. ",9,pasta
"They aren't really like spaghetti, more like a rice noodle.  Yes, they do smell bad at first.  There is nothing rubbery about the texture in my opinion.  I decided to try these to cut back on carbs.  I put milk in a pan and added butter, fresh garlic, and a little parmesan cheese.  Then I tossed the noodles in.  We really liked them. ",9,pasta
"Yes, they stink - like rotting fish! You can rinse the smell away and add whatever you like, BUT the consistency of these noodles (I got the angel hair and prepared with my favorite homemade spaghetti sauce) is very rubbery. After smelling them initially, and then feeling as though I was chewing on tiny earthworms, I managed to down two forkfuls and threw the rest away. Color me crazy, but I'd rather have half a cup of real, delicious, high-carb pasta than a gallon of Miracle Noodles. What's that you said? Would I care for more Miracle Noodles? No, thanks, I'm having portion control. ",9,pasta
I'm pretty tolerant of foods that don't taste good but this was literally the worst food product I have ever bought. probably. It tastes like rubber and it doesn't fill you up at all. I ate it with tomato pasta sauce and it was still gross. Also it gave me diarrhea which is really gross. NOT RECOMMENDED. ,9,pasta
"After reading the reviews I was a bit skeptical that these would be edible, but after trying them I think the bad reviews are based on an unfair expectation that these are a replacement for wheat/flour pasta.  These actually are a fairly good substitute for Asian style glass noodles and work well in stir fry and soup dishes.  After rinsing I tossed them into a stir fry pan with various veggies some spices and a bit of soy sauce and except for the slightly tougher texture the dish came out tasting like noodle take out from our local Chinese restaurant.  I wouldn't think they would hold up as well in a traditional spaghetti style dish but when prepared with a thinner sauce and left to cook long enough to absorb the other flavors of the dish they can be quite tasty.  One of the most filling meals I've had since trying to watch my calorie intake. ",9,pasta
"My husband and I are on Atkins and decided to try these ""noodles"".  I'd rather make ""pasta"" out of zucchini or some other veggie.  I prepped it as per the instructions.  I rinsed it longer than necessary, boiled it for a minute and then decided to pan fry it for good measure.  I made an alfredo sauce for it and tossed some in while in the pan since it's supposed to absorb flavors.  My husband took one bite and said no way.  He couldn't get past the texture.  I mixed it with the sauce and some grilled chicken, but had to stop eating it.  It made me gag after a while.  I tried so hard to like it, but just couldn't.  I'll wait a few weeks 'till I can have the low carb pasta.  This is totally not worth it.  Sadly, I ordered it from the Miracle Noodle site so I have several bags left.  I may try again, but most likely they will end up in the trash. ",9,pasta
"I thought that I should try a single pack from my local co op before buying multiples. So glad I only bought one pack. These smell horrible, like chemicals. The texture is mushy and not pleasing at all. I would never recommend these to anyone. I am going to try kelp noodles as a replacement for these. ",9,pasta
"I was so excited to try these noodles but very very disappointed. It wasn't the smell, which is basically rinsed away when you wash them before cooking. It was the consistency of this noodle, the texture was very slimy and difficult to register as a noodle in my mouth. My husband did like them and I'll fix them for him but they are an absolute no-go for me. ",9,pasta
"Cartilage, that is the word I would use to describe. Followed instructions on the package. Both my daughter and I could not take a second bite. Very disappointed! ",9,pasta
"I am currently on a No Carb diet and bought these noodles. I think the important note here is that you MUST rinse them at least 3 times before cooking them and then again after. They are shipped in a liquid filled bag (which doesn't smell too pleasant) and before I prepare them I rinse them at least 3 times and separate them with my hands under running water to make sure I rinsed off all of the liquid. They take a minute to cook and are basically flavorless. They soak up the flavor of whatever they are cooked in so I like to cook them in broth or salty water. After they are cooked, I drain them, rinse them again and then lay them out to drain some more on a towel. I know this sounds like a lot of work, but being able to enjoy a bowl of ""pasta"" after a long week is definitely worth the effort and there's no guilt afterwards! There are two servings per bag, but I eat both of them as they actually count as a vegetable serving. If you are used to angel hair sized pasta, this should be an easy adjustment. ENJOY! ",9,pasta
"These gems remind me of thai ""glass"" noodles, they're s bit stretchy and slightly chewy. Made in the USA, they're a great base for quick healthy meals, stir frys being my favorite. I stir-fry veggies, chicken base and cilantro, add protein (chicken or egg), microwave the noodles for 60 sec. and top them w/ stirfry.  Note these noodles aren't made of semolina, so don't expect them to be the same as semolina noodles. They do have a slight smell that I find it appealing, but other some reviewers have found it undesirable. Give them a try- they're a smart choice for anyone who's health and taste conscious. Unbelievable that these are ZERO calories! ",9,pasta
"I am from a generation which does not throw away food. But these noodles went in the trash.  Some of the 1 star reviews were correct in stating the texture as being the primary problem. This is a great way to ruin a good meal by using these noodles as a base. Rubbery describes them well. It's like your mouth does not know what to do with them. I don't gag easily, but this had me close. There are other ways to lose weight, which do not include this kind of food torture. They do not even deserve a single star. Buyer beware. ",9,pasta
"They're actually quite taste-less but the problem is that they &#34;squeak&#34; in the mouth like rubber  it's just too hard to get past the squeaking, it's awful. ",9,pasta
"I think these are a fine substitute for pasta.  Anyone needing gluten free or carb free - this product is for you!  They are packaged in what I think is a single serving size, so plan accordingly.  They're packaged in liquid, which is weird and the liquid doesn't smell good.  But hold your breath when you open them and rinse very well and the smell is gone.  They're translucent and chewy and have no flavor on their own. If you rinse and then pat dry they lose some of their gumminess. Like tofu, they take on the flavor of whatever you cook with them.  Don't even think about trying to eat them on their own. We've had them several times in spaghetti sauce and been satisfied.  They are filling. ",9,pasta
"There was a person who reviewed this product that said those who rated it 5 stars are exaggerating, and those who rated it 1 star are doing the same.  Nothing could be further from the truth.  The noodles does smell fishy right out of the package, but rinse it under hot water for a minute and the smell will go away.  As far as the texture is concerned, it is exactly like the Filipino noodles that are made of mung beans called sotanghon.  It is NOT like eating cartilage.  It absorbs the flavor of whatever you are adding to it which makes them versatile.  The possibilities wiht what you can make out of them is endless.  The best thing about it is that it has zero calories, zero fat, zero sugar, and zero carbs.  Whoever invented this should get an award. ",9,pasta
"THe noodles were very rubbery & the texture was not at all like food. You could bury it in sauce to make it taste like food, but cant get away from the rubbery texture. I do not recommend this product. ",9,pasta
